Year,SA2_code_2016,SA2_name_2016,Population,Population density,Population growth (1 year),Population increase (1 year),Population growth (5 years),Natural increase,Net regional migration,Net overseas migration,Natural increase (ratio to population at start of year),Net regional migration (ratio to population at start of year),Net overseas migration (ratio to population at start of year)
2004,111021217,Edgeworth - Cameron Park,9630,617.3076923,1.861645864,176,,,,,,,
2004,111021218,Morisset - Cooranbong,13410,40.57488654,1.184637441,157,,,,,,,
2004,111021219,Toronto - Awaba,13505,309.0389016,-0.354165129,-48,,,,,,,
2004,111021220,Wangi Wangi - Rathmines,9001,681.8939394,0.077829664,7,,,,,,,
2004,111021221,West Wallsend - Barnsley - Killingworth,6346,87.53103448,-0.641928918,-41,,,,,,,
2004,111031222,Adamstown - Kotara,14468,1808.5,0.318957149,46,,,,,,,
2004,111031223,Beresfield - Hexham,8651,145.8853288,-0.42587477,-37,,,,,,,
2004,111031224,Hamilton - Broadmeadow,11485,1714.179104,0.314437942,36,,,,,,,
2004,111031225,Lambton - New Lambton,16258,1548.380952,0.426215331,69,,,,,,,
2004,111031226,Maryland - Fletcher - Minmi,10141,586.1849711,3.121822249,307,,,,,,,
2004,111031227,Mayfield - Warabrook,14790,1972,0.667029676,98,,,,,,,
2004,111031228,Merewether - The Junction,13388,1859.444444,0.59358329,79,,,,,,,
2004,111031229,Newcastle - Cooks Hill,9363,2340.75,4.05645699,365,,,,,,,
2004,111031230,Newcastle Port - Kooragang,19,0.614886731,0,0,,,,,,,
2004,111031231,Shortland - Jesmond,9464,745.1968504,0.30736619,29,,,,,,,
2004,111031232,Stockton - Fullerton Cove,6135,201.147541,-0.081433225,-5,,,,,,,
2004,111031233,Wallsend - Elermore Vale,18795,874.1860465,0.186567164,35,,,,,,,
2004,111031234,Waratah - North Lambton,11674,2289.019608,0.171614896,20,,,,,,,
2004,111031235,Wickham - Carrington - Tighes Hill,7091,1969.722222,1.794430089,125,,,,,,,
2004,112011236,Ballina,16727,463.3518006,0.059819346,10,,,,,,,
2004,112011237,Ballina Region,15541,38.23124231,0.58248657,90,,,,,,,
2004,112011238,Bangalow,5322,28.53619303,0.719152157,38,,,,,,,
2004,112011239,Brunswick Heads - Ocean Shores,7702,141.5808824,1.945731304,147,,,,,,,
2004,112011240,Byron Bay,9214,231.5075377,-0.79672696,-74,,,,,,,
2004,112011241,Evans Head,4942,9.092916283,0.18244476,9,,,,,,,
2004,112011242,Lennox Head - Skennars Head,6793,179.7089947,1.524435809,102,,,,,,,
2004,112011243,Mullumbimby,7779,29.0152928,1.157347204,89,,,,,,,
2004,112021244,Casino,11164,80.31654676,-0.196674414,-22,,,,,,,
2004,112021245,Casino Region,6895,1.74552543,-0.662728713,-46,,,,,,,
2004,112021246,Goonellabah,12156,482.3809524,0.247402276,30,,,,,,,
2004,112021247,Kyogle,7653,3.865541974,-0.507020281,-39,,,,,,,
2004,112021248,Lismore,16299,257.4881517,0.042965873,7,,,,,,,
2004,112021249,Lismore Region,14530,11.78235485,0.484094053,70,,,,,,,
2004,112031250,Kingscliff - Fingal Head,8977,233.7760417,2.817546673,246,,,,,,,
2004,112031251,Murwillumbah,7891,324.7325103,0.624840602,49,,,,,,,
2004,112031252,Murwillumbah Region,9428,10.37983045,1.354547409,126,,,,,,,
2004,112031253,Pottsville,9935,52.42744063,2.782950548,269,,,,,,,
2004,112031254,Tweed Heads,17909,178.554337,1.830897822,322,,,,,,,
2004,112031550,Banora Point,14942,1589.574468,1.895799236,278,,,,,,,
2004,112031551,Terranora - North Tumblegum,2959,102.0344828,2.281368821,66,,,,,,,
2004,112031552,Tweed Heads South,7514,884,4.608102464,331,,,,,,,
2004,113011256,Griffith (NSW),17521,311.2078153,0.17151678,30,,,,,,,
2004,113011257,Griffith Region,13792,0.599125985,-1.365944361,-191,,,,,,,
2004,113011258,Leeton,10535,28.17598288,-0.397088021,-42,,,,,,,
2004,113011259,Narrandera,6584,1.217163034,-1.965455628,-132,,,,,,,
2004,113021260,Tumbarumba,3645,0.806291061,-0.924164175,-34,,,,,,,
2004,113021261,Tumut,6284,155.9305211,-1.950382275,-125,,,,,,,
2004,113021262,Tumut Region,4876,1.056852418,-1.989949749,-99,,,,,,,
2004,113031263,Cootamundra,7638,4.612040336,-0.469116497,-36,,,,,,,
2004,113031264,Gundagai,3665,1.551322751,-0.163443203,-6,,,,,,,
2004,113031265,Junee,5804,2.944847532,-0.103270224,-6,,,,,,,
2004,113031266,Temora,6638,1.932853857,-1.440237565,-97,,,,,,,
2004,113031267,Wagga Wagga - East,15539,287.7592593,0.258081167,40,,,,,,,
2004,113031268,Wagga Wagga - North,3073,57.22532588,0.19563091,6,,,,,,,
2004,113031269,Wagga Wagga - South,19097,649.5578231,1.682551515,316,,,,,,,
2004,113031270,Wagga Wagga - West,12414,226.1202186,-0.15281911,-19,,,,,,,
2004,113031271,Wagga Wagga Region,13958,1.495281048,-0.831261101,-117,,,,,,,
2004,114011272,Berry - Kangaroo Valley,8016,14.92459505,-0.261291527,-21,,,,,,,
2004,114011273,Callala Bay - Currarong,3374,20.21569802,-0.354400473,-12,,,,,,,
2004,114011274,Culburra Beach,5257,68.80890052,-1.128455896,-60,,,,,,,
2004,114011275,Ettrema - Sassafras - Budawang,32,0.014921893,0,0,,,,,,,
2004,114011276,Huskisson - Vincentia,3699,119.3225806,-0.16194332,-6,,,,,,,
2004,114011277,North Nowra - Bomaderry,15859,159.0672016,-0.589230866,-94,,,,,,,
2004,114011278,Nowra,15329,150.7276303,2.761949454,412,,,,,,,
2004,114011279,St Georges Basin - Erowal Bay,11782,153.2119636,1.046312178,122,,,,,,,
2004,114011280,Sussex Inlet - Berrara,4247,106.7085427,0.09427292,4,,,,,,,
2004,114011281,Tomerong - Wandandian - Woollamia,2969,7.896276596,2.379310345,69,,,,,,,
2004,114011282,Ulladulla,14208,303.5897436,0.466694951,66,,,,,,,
2004,114011283,Ulladulla Region,4547,6.710448642,0.176250275,8,,,,,,,
2004,114021284,Bowral,11797,212.176259,1.427220359,166,,,,,,,
2004,114021285,Hill Top - Colo Vale,5512,31.60550459,0.12715713,7,,,,,,,
2004,114021286,Mittagong,8082,109.5121951,-0.061827625,-5,,,,,,,
2004,114021287,Moss Vale - Berrima,8835,74.80948349,-0.94180962,-84,,,,,,,
2004,114021288,Robertson - Fitzroy Falls,3348,6.716148445,0.209518108,7,,,,,,,
2004,114021289,Southern Highlands,5763,4.088103852,0.892857143,51,,,,,,,
2004,201011001,Alfredton,6480,122.9601518,2.971555697,187,,,,,,,
2004,201011002,Ballarat,12189,982.983871,1.448189763,174,,,,,,,
2004,201011003,Ballarat - North,21000,227.2727273,0.777425857,162,,,,,,,
2004,201011004,Ballarat - South,20314,617.4468085,-0.455725976,-93,,,,,,,
2004,201011005,Buninyong,5620,108.9147287,1.133705237,63,,,,,,,
2004,201011006,Delacombe,4465,130.5555556,2.150537634,94,,,,,,,
2004,201011007,Smythes Creek,3473,33.17096466,1.817648783,62,,,,,,,
2004,201011008,Wendouree - Miners Rest,13095,193.7130178,-0.50148165,-66,,,,,,,
2004,201021009,Bacchus Marsh Region,4993,4.806507509,0.909458367,45,,,,,,,
2004,201021010,Creswick - Clunes,7395,8.630952381,-0.094569035,-7,,,,,,,
2004,201021011,Daylesford,8160,8.861859253,0.504988299,41,,,,,,,
2004,201021012,Gordon (Vic.),5322,6.258967423,0.037593985,2,,,,,,,
2004,201031013,Avoca,3202,1.86792673,0.628535512,20,,,,,,,
2004,201031014,Beaufort,3809,2.044551798,0.236842105,9,,,,,,,
2004,201031015,Golden Plains - North,3915,4.245743412,0.076687117,3,,,,,,,
2004,201031016,Maryborough (Vic.),7653,168.1978022,-0.790770029,-61,,,,,,,
2004,201031017,Maryborough Region,5177,3.180756943,-1.932184126,-102,,,,,,,
2004,202011018,Bendigo,15221,951.3125,-1.654067326,-256,,,,,,,
2004,202011019,California Gully - Eaglehawk,9485,287.4242424,0.137246622,13,,,,,,,
2004,202011020,East Bendigo - Kennington,13413,784.3859649,0.963492661,128,,,,,,,
2004,202011021,Flora Hill - Spring Gully,9103,689.6212121,0.819581349,74,,,,,,,
2004,202011022,Kangaroo Flat - Golden Square,17232,421.3202934,0.583703012,100,,,,,,,
2004,202011023,Maiden Gully,3151,73.27906977,4.476127321,135,,,,,,,
2004,202011024,Strathfieldsaye,5054,89.60992908,8.269065981,386,,,,,,,
2004,202011025,White Hills - Ascot,6432,94.86725664,2.208803432,139,,,,,,,
2004,202021026,Bendigo Region - South,5421,6.802610114,3.711497991,194,,,,,,,
2004,202021027,Castlemaine,9592,114.3265793,0.229885057,22,,,,,,,
2004,202021028,Castlemaine Region,7830,5.168316832,0.333162481,26,,,,,,,
2004,202021029,Heathcote,3967,5.241807611,1.250638081,49,,,,,,,
2004,202021030,Kyneton,8099,14.55345912,1.073255959,86,,,,,,,
2004,202021031,Woodend,6001,28.31996225,0.451958487,27,,,,,,,
2004,202031032,Bendigo Region - North,4014,2.787112901,1.26135217,50,,,,,,,
2004,202031033,Loddon,7703,1.243763422,-1.885110177,-148,,,,,,,
2004,203011034,Bannockburn,3182,16.56428943,7.138047138,212,,,,,,,
2004,203011035,Golden Plains - South,5361,3.611316942,3.414351852,177,,,,,,,
2004,203011036,Winchelsea,5491,6.078822097,0.918948723,50,,,,,,,
2004,203021037,Belmont,13790,1467.021277,-0.798503705,-111,,,,,,,
2004,203021038,Corio - Norlane,26062,322.549505,-0.765335263,-201,,,,,,,
2004,203021039,Geelong,12021,939.140625,0.308744993,37,,,,,,,
2004,203021040,Geelong West - Hamlyn Heights,18562,580.0625,-0.605087015,-113,,,,,,,
2004,203021041,Grovedale,16138,289.7307002,3.528355145,550,,,,,,,
2004,203021042,Highton,16923,416.8226601,2.54499182,420,,,,,,,
2004,203021043,Lara,14213,24.14712878,1.492430734,209,,,,,,,
2004,203021044,Leopold,8877,318.172043,1.742120344,152,,,,,,,
2004,203021045,Newcomb - Moolap,14545,335.9122402,1.182608696,170,,,,,,,
2004,203021046,Newtown (Vic.),9800,1689.655172,0.132829263,13,,,,,,,
2004,203021047,North Geelong - Bell Park,13759,628.2648402,0.342765461,47,,,,,,,
2004,203031048,Clifton Springs,10781,165.6067588,1.087669948,116,,,,,,,
2004,203031049,Lorne - Anglesea,4816,10.75,-0.124429697,-6,,,,,,,
2004,203031050,Ocean Grove - Barwon Heads,16550,105.4140127,1.328598543,217,,,,,,,
2004,203031051,Portarlington,5599,77.87204451,0.737675423,41,,,,,,,
2004,203031052,Point Lonsdale - Queenscliff,4130,66.93679092,-0.481927711,-20,,,,,,,
2004,203031053,Torquay,11058,87.55344418,1.888878651,205,,,,,,,
2004,204011054,Alexandra,6251,2.949976404,0.016,1,,,,,,,
2004,204011055,Euroa,6102,2.965158657,-0.602704023,-37,,,,,,,
2004,204011056,Kilmore - Broadford,9919,21.49295775,3.885630499,371,,,,,,,
2004,204011057,Mansfield (Vic.),7158,1.822347819,1.719482734,121,,,,,,,
2004,204011058,Nagambie,3368,2.602178784,0.477326969,16,,,,,,,
2004,204011059,Seymour,6773,85.40983607,-1.268221574,-87,,,,,,,
2004,204011060,Seymour Region,4230,2.504737091,-0.30638699,-13,,,,,,,
2004,204011061,Upper Yarra Valley,179,0.209038888,1.129943503,2,,,,,,,
2004,204011062,Yea,3552,2.40927898,-0.308728599,-11,,,,,,,
2004,204021063,Benalla,10303,32.67681573,0.136067645,14,,,,,,,
2004,204021064,Benalla Region,3513,1.668645799,-1.706771125,-61,,,,,,,
2004,204021065,Rutherglen,3534,7.37325266,1.144819691,40,,,,,,,
2004,204021066,Wangaratta,17175,298.1770833,0.227591036,39,,,,,,,
2004,204021067,Wangaratta Region,9289,2.589268293,0.508547933,47,,,,,,,
2004,204031068,Beechworth,4190,11.28467546,-0.285578296,-12,,,,,,,
2004,204031069,Bright - Mount Beauty,7995,1.879540165,-0.966183575,-78,,,,,,,
2004,204031070,Chiltern - Indigo Valley,2925,5.699532346,0.068422853,2,,,,,,,
2004,204031071,Myrtleford,4722,8.532706903,0.021181953,1,,,,,,,
2004,204031072,Towong,6124,0.918319912,-0.211829884,-13,,,,,,,
2004,204031073,West Wodonga,14041,91.2345679,2.939882698,401,,,,,,,
2004,204031074,Wodonga,19487,69.89598278,0.681994317,132,,,,,,,
2004,204031075,Yackandandah,4189,5.914995764,1.134717528,47,,,,,,,
2004,205011076,Drouin,10340,31.64014688,2.073050346,210,,,,,,,
2004,205011077,Mount Baw Baw Region,5801,2.106926234,0.676848317,39,,,,,,,
2004,205011078,Trafalgar (Vic.),6022,12.00797607,-0.741717488,-45,,,,,,,
2004,205011079,Warragul,14654,41.60704145,1.055099648,153,,,,,,,
2004,205021080,Alps - East,0,0,0,0,,,,,,,
2004,205021081,Bairnsdale,12342,79.62580645,1.255230126,153,,,,,,,
2004,205021082,Bruthen - Omeo,7125,0.965787405,1.380193512,97,,,,,,,
2004,205021083,Lake King,0,0,0,0,,,,,,,
2004,205021084,Lakes Entrance,8585,40.11682243,1.166627386,99,,,,,,,
2004,205021085,Orbost,6926,0.608381719,-0.18734688,-13,,,,,,,
2004,205021086,Paynesville,4947,11.83776023,2.252997106,109,,,,,,,
2004,205031087,Foster,8173,5.45302909,-0.304952427,-25,,,,,,,
2004,205031088,French Island,91,0.5346651,-1.086956522,-1,,,,,,,
2004,205031089,Korumburra,8125,13.52588647,0.681536555,55,,,,,,,
2004,205031090,Leongatha,9953,12.42571785,0.444040771,44,,,,,,,
2004,205031091,Phillip Island,7967,79.19483101,1.645828017,129,,,,,,,
2004,205031092,Wilsons Promontory,13,0.026998962,0,0,,,,,,,
2004,205031093,Wonthaggi - Inverloch,18117,24.85867179,0.896636222,161,,,,,,,
2004,205041094,Churchill,11232,14.10169492,-0.50491629,-57,,,,,,,
2004,205041095,Moe - Newborough,17090,162.2981956,-0.245155265,-42,,,,,,,
2004,205041096,Morwell,14001,163.754386,-1.053003534,-149,,,,,,,
2004,205041097,Traralgon,22828,152.49165,1.390184322,313,,,,,,,
2004,205041098,Yallourn North - Glengarry,4522,13.19521447,-0.110448421,-5,,,,,,,
2004,205051099,Alps - West,26,0.008796563,0,0,,,,,,,
2004,205051100,Longford - Loch Sport,3721,2.310032282,-0.799786724,-30,,,,,,,
2004,205051101,Maffra,12984,5.127354579,0.200648248,26,,,,,,,
2004,205051102,Rosedale,4386,4.528652555,-0.363471149,-16,,,,,,,
2004,205051103,Sale,13724,300.9649123,0.284983559,39,,,,,,,
2004,205051104,Yarram,5491,2.842279621,-1.241007194,-69,,,,,,,
2004,215011386,Ararat,8114,50.33498759,-0.098497907,-8,,,,,,,
2004,215011387,Ararat Region,3148,0.782461722,-0.787897888,-25,,,,,,,
2004,215011388,Horsham,14858,178.7966306,0.62305296,92,,,,,,,
2004,215011389,Horsham Region,3602,0.847230389,0.111172874,4,,,,,,,
2004,215011390,Nhill Region,7728,0.699822509,-1.441142711,-113,,,,,,,
2004,215011391,St Arnaud,3879,1.289303995,-1.822323462,-72,,,,,,,
2004,215011392,Stawell,8568,3.12313188,-1.085199723,-94,,,,,,,
2004,215011393,West Wimmera,3215,0.565433792,-1.681957187,-55,,,,,,,
2004,215011394,Yarriambiack,7780,1.089696902,-1.74286436,-138,,,,,,,
2004,215021395,Irymple,6440,72.93318233,0.71942446,46,,,,,,,
2004,215021396,Merbein,4826,47.40667976,0.37437604,18,,,,,,,
2004,215021398,Mildura Region,4309,0.199772827,-2.223734967,-98,,,,,,,
2004,215021399,Red Cliffs,5700,23.10498581,-1.367018515,-79,,,,,,,
2004,215021469,Mildura - North,17199,685.2191235,-0.005813953,-1,,,,,,,
2004,215021470,Mildura - South,11203,219.6666667,2.34788964,257,,,,,,,
2004,215031400,Buloke,7028,0.871020115,-1.06981982,-76,,,,,,,
2004,215031401,Gannawarra,7344,2.058180595,-1.5153547,-113,,,,,,,
2004,215031402,Kerang,4180,28.51296044,-0.143334926,-6,,,,,,,
2004,215031403,Robinvale,3809,20.96312603,-0.157273919,-6,,,,,,,
2004,215031404,Swan Hill,10095,79.73933649,0.278136486,28,,,,,,,
2004,215031405,Swan Hill Region,7119,1.236109182,-1.097527091,-79,,,,,,,
2004,216011406,Echuca,13244,72.05658324,0.584795322,77,,,,,,,
2004,216011407,Kyabram,10835,14.66368927,-0.331156287,-36,,,,,,,
2004,216011408,Lockington - Gunbower,4274,2.595966958,0,0,,,,,,,
2004,216011409,Rochester,3668,10.43230944,-0.380228137,-14,,,,,,,
2004,216011410,Rushworth,4356,2.666013832,-0.616016427,-27,,,,,,,
2004,216021411,Cobram,5854,44.51711027,0.119719514,7,,,,,,,
2004,216021412,Moira,2700,1.801441153,-1.351845086,-37,,,,,,,
2004,216021413,Numurkah,12381,5.334338647,-0.121006776,-15,,,,,,,
2004,216021414,Yarrawonga,5749,60.51578947,2.605746921,146,,,,,,,
2004,216031415,Mooroopna,7797,194.925,-0.561152914,-44,,,,,,,
2004,216031416,Shepparton - North,16500,251.1415525,0.3710688,61,,,,,,,
2004,216031417,Shepparton - South,19431,135.5966504,0.087565674,17,,,,,,,
2004,216031418,Shepparton Region - East,4090,3.874573702,-1.350699469,-56,,,,,,,
2004,216031419,Shepparton Region - West,9868,9.592689803,-0.953528054,-95,,,,,,,
2004,217011420,Glenelg (Vic.),9228,1.50754754,-0.280959585,-26,,,,,,,
2004,217011421,Hamilton (Vic.),10353,52.20877458,0.261475886,27,,,,,,,
2004,217011422,Portland,10752,168,0.037216226,4,,,,,,,
2004,217011423,Southern Grampians,6636,1.011184591,-0.777511962,-52,,,,,,,
2004,217031471,Camperdown,3599,36.68705403,-0.635008283,-23,,,,,,,
2004,217031472,Colac,11508,210.3839122,-0.13884068,-16,,,,,,,
2004,217031473,Colac Region,5733,2.963862896,-0.226244344,-13,,,,,,,
2004,217031474,Corangamite - North,5626,2.216444077,-0.24822695,-14,,,,,,,
2004,217031475,Corangamite - South,7754,4.295368934,-0.334190231,-26,,,,,,,
2004,217031476,Otway,3511,2.331496115,0,0,,,,,,,
2004,217041477,Moyne - East,6643,2.027901581,-0.494307969,-33,,,,,,,
2004,217041478,Moyne - West,8487,4.164785553,0.437869822,37,,,,,,,
2004,217041479,Warrnambool - North,17937,287.4519231,1.190341871,211,,,,,,,
2004,217041480,Warrnambool - South,12697,105.6322795,0.458897065,58,,,,,,,
2004,306011138,Brinsmead,4822,945.4901961,5.214924722,239,,,,,,,
2004,306011139,Clifton Beach - Kewarra Beach,7388,197.0133333,4.898480761,345,,,,,,,
2004,306011140,Freshwater - Stratford,3544,234.7019868,2.546296296,88,,,,,,,
2004,306011141,Redlynch,8228,138.5185185,7.964834011,607,,,,,,,
2004,306011142,Trinity Beach - Smithfield,7805,351.5765766,0.970245796,75,,,,,,,
2004,306011143,Yorkeys Knob - Machans Beach,5990,285.2380952,0.335008375,20,,,,,,,
2004,306021144,Bentley Park,5122,742.3188406,2.934083601,146,,,,,,,
2004,306021145,Cairns City,7738,1248.064516,3.049673725,229,,,,,,,
2004,306021146,Earlville - Bayview Heights,8174,1034.683544,0.838884777,68,,,,,,,
2004,306021147,Edmonton,7539,376.95,4.693792529,338,,,,,,,
2004,306021148,Gordonvale - Trinity,6635,20.28431672,1.081657526,71,,,,,,,
2004,306021149,Kanimbla - Mooroobool,8167,1060.649351,3.27516439,259,,,,,,,
2004,306021150,Lamb Range,0,0,0,0,,,,,,,
2004,306021151,Manoora,5594,2542.727273,1.285533225,71,,,,,,,
2004,306021152,Manunda,5054,1203.333333,1.120448179,56,,,,,,,
2004,306021153,Mount Sheridan,6213,927.3134328,5.233739837,309,,,,,,,
2004,306021154,Westcourt - Bungalow,5494,566.3917526,0.86286029,47,,,,,,,
2004,306021155,White Rock,3839,404.1052632,1.938396176,73,,,,,,,
2004,306021156,Whitfield - Edge Hill,8248,1195.362319,1.004163605,82,,,,,,,
2004,306021157,Woree,4243,744.3859649,-0.352278065,-15,,,,,,,
2004,306031158,Babinda,4245,6.343395099,0.188812839,8,,,,,,,
2004,306031159,Innisfail,9787,184.6603774,0.297192048,29,,,,,,,
2004,306031160,Johnstone,7981,6.164362401,-0.473874548,-38,,,,,,,
2004,306031161,Tully,10879,3.549313236,-0.928877151,-102,,,,,,,
2004,306031162,Wooroonooran,0,0,0,0,,,,,,,
2004,306031163,Yarrabah,2365,14.8929471,1.808006888,42,,,,,,,
2004,306041164,Daintree,6114,2.740229473,0.708285291,43,,,,,,,
2004,306041165,Port Douglas,4306,22.67509215,-2.557139624,-113,,,,,,,
2004,306051166,Atherton,9121,38.7797619,1.007751938,91,,,,,,,
2004,306051167,Herberton,5498,0.574731868,0.862227114,47,,,,,,,
2004,306051168,Kuranda,3710,6.274310841,-0.322407308,-12,,,,,,,
2004,306051169,Malanda - Yungaburra,8080,6.438247012,0.735569131,59,,,,,,,
2004,306051170,Mareeba,9082,18.91295294,0.631578947,57,,,,,,,
2004,307011171,Balonne,5000,0.160752579,-3.36296869,-174,,,,,,,
2004,307011172,Chinchilla,5720,0.710673773,0.810715545,46,,,,,,,
2004,307011173,Goondiwindi,6138,7.392508732,1.153592617,70,,,,,,,
2004,307011174,Inglewood - Waggamba,4175,0.238358949,-2.36202058,-101,,,,,,,
2004,307011175,Miles - Wandoan,3866,0.326476152,-0.616966581,-24,,,,,,,
2004,307011176,Roma,6609,84.73076923,0.34922563,23,,,,,,,
2004,307011177,Roma Region,5852,0.099818512,0.034188034,2,,,,,,,
2004,307011178,Tara,4026,0.304806033,-0.983767831,-40,,,,,,,
2004,307021179,Crows Nest - Rosalie,7875,2.422555142,0.703324808,55,,,,,,,
2004,307021180,Jondaryan,7241,3.399051777,0.751356616,54,,,,,,,
2004,307021181,Millmerran,3219,0.712641133,-0.892857143,-29,,,,,,,
2004,307021182,Pittsworth,5111,4.845009006,1.348403728,68,,,,,,,
2004,307021183,Wambo,15015,2.634071891,0.23364486,35,,,,,,,
2004,307031184,Clifton - Greenmount,3955,3.12920326,1.150895141,45,,,,,,,
2004,307031185,Southern Downs - East,3822,2.338472834,0,0,,,,,,,
2004,307031186,Southern Downs - West,3908,1.455710348,0.128106585,5,,,,,,,
2004,307031187,Stanthorpe,5266,156.7261905,0.266565118,14,,,,,,,
2004,307031188,Stanthorpe Region,5114,1.923496446,-0.641150185,-33,,,,,,,
2004,307031189,Warwick,13682,86.21298047,1.243155246,168,,,,,,,
2004,308011190,Central Highlands - East,7680,0.412123294,1.802757158,136,,,,,,,
2004,308011191,Central Highlands - West,8406,0.20230414,1.472718493,122,,,,,,,
2004,308011192,Emerald,10998,282,2.996815883,320,,,,,,,
2004,308031205,Berserker,7193,719.3,1.181600788,84,,,,,,,
2004,308031206,Bouldercombe,1993,1.477609727,-1.336633663,-27,,,,,,,
2004,308031207,Emu Park,3678,90.14705882,2.422723475,87,,,,,,,
2004,308031208,Frenchville - Mount Archer,9266,305.8085809,1.456257528,133,,,,,,,
2004,308031209,Glenlee - Rockyview,3828,18.40384615,3.180592992,118,,,,,,,
2004,308031210,Gracemere,5592,36.33528265,4.328358209,232,,,,,,,
2004,308031211,Lakes Creek,4966,295.5952381,0.791556728,39,,,,,,,
2004,308031212,Mount Morgan,3019,6.152435297,1.444892473,43,,,,,,,
2004,308031213,Norman Gardens,7686,213.5,2.808988764,210,,,,,,,
2004,308031214,Park Avenue,5611,1122.2,1.190261497,66,,,,,,,
2004,308031215,Parkhurst - Kawana,6136,216.056338,1.555776233,94,,,,,,,
2004,308031216,Rockhampton - West,6122,177.4492754,0.32776139,20,,,,,,,
2004,308031217,Rockhampton City,3601,70.33203125,-0.055509298,-2,,,,,,,
2004,308031218,Rockhampton Region - East,2885,4.237039213,1.943462898,55,,,,,,,
2004,308031219,Rockhampton Region - North,4163,0.549745134,2.38563699,97,,,,,,,
2004,308031220,Rockhampton Region - West,2664,0.611121307,-0.336700337,-9,,,,,,,
2004,308031221,Shoalwater Bay,11,0.003462386,0,0,,,,,,,
2004,308031222,The Range - Allenstown,8571,1558.363636,0.445329896,38,,,,,,,
2004,308031223,Yeppoon,13594,172.9516539,3.993268054,522,,,,,,,
2004,308041528,Banana,9295,0.325782562,-1.982494991,-188,,,,,,,
2004,308041529,Biloela,5664,299.6825397,0.194586945,11,,,,,,,
2004,308051530,Agnes Water - Miriam Vale,4793,1.270409245,4.742132867,217,,,,,,,
2004,308051531,Boyne Island - Tannum Sands,8561,69.60162602,3.169438419,263,,,,,,,
2004,308051532,Callemondah,35,1.070336391,2.941176471,1,,,,,,,
2004,308051533,Clinton - New Auckland,9528,417.8947368,6.14973262,552,,,,,,,
2004,308051534,Gladstone,5842,572.745098,1.812478215,104,,,,,,,
2004,308051535,Gladstone Hinterland,7534,1.165279797,3.022015589,221,,,,,,,
2004,308051536,Kin Kora - Sun Valley,3900,1444.444444,3.201905266,121,,,,,,,
2004,308051537,South Trees,0,0,0,0,,,,,,,
2004,308051538,Telina - Toolooa,4252,180.9361702,2.064330293,86,,,,,,,
2004,308051539,West Gladstone,5072,714.3661972,1.847389558,92,,,,,,,
2004,309011224,Broadbeach Waters,7815,1474.528302,0.153787005,12,,,,,,,
2004,309011225,Burleigh Heads,7626,886.744186,1.086956522,82,,,,,,,
2004,309011226,Burleigh Waters,13193,1969.104478,-0.075740362,-10,,,,,,,
2004,309011227,Mermaid Beach - Broadbeach,9949,3316.333333,1.582601593,155,,,,,,,
2004,309011228,Mermaid Waters,12116,1706.478873,0.397746105,48,,,,,,,
2004,309011229,Miami,6280,2093.333333,2.147039688,132,,,,,,,
2004,309021230,Coolangatta,4844,2549.473684,3.327645051,156,,,,,,,
2004,309021231,Currumbin - Tugun,9800,1240.506329,0.760847214,74,,,,,,,
2004,309021232,Currumbin Waters,9155,924.7474747,0.109349371,10,,,,,,,
2004,309021233,Elanora,12048,1353.707865,0.803212851,96,,,,,,,
2004,309021234,Palm Beach,13670,2169.84127,0.662739323,90,,,,,,,
2004,309031235,Arundel,9532,982.6804124,3.823112951,351,,,,,,,
2004,309031236,Biggera Waters,5152,1610,2.303415409,116,,,,,,,
2004,309031237,Coombabah,9354,806.3793103,0.960604425,89,,,,,,,
2004,309031238,Labrador,15778,3155.6,1.518466092,236,,,,,,,
2004,309031239,Paradise Point - Hollywell,7447,1306.491228,2.859116022,207,,,,,,,
2004,309031240,Runaway Bay,8890,1616.363636,-0.403316155,-36,,,,,,,
2004,309041241,Guanaba - Springbrook,3807,12.53127057,2.256244964,84,,,,,,,
2004,309041242,Tamborine - Canungra,11955,22.80618085,3.345435685,387,,,,,,,
2004,309051243,Currumbin Valley - Tallebudgera,6388,55.79039301,2.158963697,135,,,,,,,
2004,309051244,Mudgeeraba - Bonogin,15757,236.5915916,2.577957164,396,,,,,,,
2004,309051245,Reedy Creek - Andrews,4346,536.5432099,6.912669127,281,,,,,,,
2004,309061246,Carrara,10850,743.1506849,3.353019623,352,,,,,,,
2004,309061247,Highland Park,8122,1765.652174,2.330855487,185,,,,,,,
2004,309061248,Nerang - Mount Nathan,17324,281.6910569,3.352821859,562,,,,,,,
2004,309061249,Pacific Pines - Gaven,9135,557.0121951,12.91718171,1045,,,,,,,
2004,309061250,Worongary - Tallai,7412,285.0769231,1.035986914,76,,,,,,,
2004,309071251,Coomera,2876,116.437247,11.21423047,290,,,,,,,
2004,309071252,Helensvale,14784,735.5223881,0.928454397,136,,,,,,,
2004,309071253,Hope Island,4881,87.47311828,10.93181818,481,,,,,,,
2004,309071254,Jacobs Well - Alberton,2853,18.56213403,5.276752768,143,,,,,,,
2004,309071255,Ormeau - Yatala,9098,126.0110803,8.945036523,747,,,,,,,
2004,309071256,Oxenford - Maudsland,10355,384.9442379,7.774771024,747,,,,,,,
2004,309071257,Pimpama,1610,39.55773956,2.678571429,42,,,,,,,
