Year,SA2_code_2016,SA2_name_2016,Population,Population density,Population growth (1 year),Population increase (1 year),Population growth (5 years),Natural increase,Net regional migration,Net overseas migration,Natural increase (ratio to population at start of year),Net regional migration (ratio to population at start of year),Net overseas migration (ratio to population at start of year)
2006,305041135,Paddington - Milton,9842,1406,3.6,342,11.46092865,,,,,,
2006,305041136,Red Hill (Qld),5505,1000.909091,2.057842047,111,12.50766401,,,,,,
2006,305041137,Toowong,10370,13.93255408,2.157422914,219,18.0152498,,,,,,
2006,310011271,Darra - Sumner,4179,77.38888889,3.594447199,145,12.03753351,,,,,,
2006,310011272,Durack,6243,116.2569832,1.446213845,89,8.555033907,,,,,,
2006,310011273,Forest Lake - Doolandella,23338,793.8095238,1.992832794,456,33.5813634,,,,,,
2006,310011274,Inala - Richlands,14363,261.6211293,1.923076923,271,6.724624759,,,,,,
2006,310011275,Oxley (Qld),6585,0.705432419,1.526364477,99,6.951437388,,,,,,
2006,310011276,Wacol,4610,8.583131633,-5.803024111,-284,-6.090853534,,,,,,
2006,310021277,Boonah,10420,62.43259437,1.797577179,184,9.041439933,,,,,,
2006,310021278,Esk,4589,60.06544503,2.777155655,124,6.745754827,,,,,,
2006,310021279,Lake Manchester - England Creek,0,0,0,0,0,,,,,,
2006,310021280,Lockyer Valley - East,15518,500.5806452,4.357767317,648,17.63189812,,,,,,
2006,310021281,Lowood,10702,107.3420261,3.112053184,323,12.20381631,,,,,,
2006,310021282,Rosewood,10867,106.8534907,0.443663925,48,-0.348464007,,,,,,
2006,310031283,Brassall,7632,99.24577373,5.414364641,392,19.26863572,,,,,,
2006,310031284,Bundamba,7524,189.0452261,0.709409718,53,2.618657938,,,,,,
2006,310031285,Churchill - Yamanto,5516,14.67021277,1.136780345,62,6.837110207,,,,,,
2006,310031286,Ipswich - Central,6306,134.7435897,-0.661625709,-42,-3.415530709,,,,,,
2006,310031287,Ipswich - East,16669,24.60005903,0.379380947,63,2.194837839,,,,,,
2006,310031288,Ipswich - North,3686,66.29496403,2.759966546,99,12.03647416,,,,,,
2006,310031289,Karalee - Barellan Point,4462,25.58486239,2.269080908,99,11.05027377,,,,,,
2006,310031290,Karana Downs,5773,78.22493225,2.394466123,135,13.28492936,,,,,,
2006,310031291,Leichhardt - One Mile,6215,52.62489416,1.353555121,83,12.20436902,,,,,,
2006,310031292,North Ipswich - Tivoli,6114,12.26479438,0.575752591,35,1.460338533,,,,,,
2006,310031293,Raceview,11820,8.384762715,4.620286776,522,20.88361628,,,,,,
2006,310031294,Ripley,2579,310.7228916,4.497568882,111,33.0753354,,,,,,
2006,310031295,Riverview,3407,309.7272727,1.188001188,40,5.121875964,,,,,,
2006,310041296,Bellbird Park - Brookwater,5025,697.9166667,5.900948367,280,22.47136242,,,,,,
2006,310041297,Camira - Gailes,9274,1188.974359,0.259459459,24,3.863814537,,,,,,
2006,310041298,Carole Park,0,0,0,0,0,,,,,,
2006,310041299,Collingwood Park - Redbank,6502,3096.190476,9.682860999,574,22.19507611,,,,,,
2006,310041300,Goodna,8128,1195.294118,7.541677693,570,21.54927471,,,,,,
2006,310041301,New Chum,0,0,0,0,0,,,,,,
2006,310041302,Redbank Plains,9530,5956.25,1.318307463,124,5.141218005,,,,,,
2006,310041303,Springfield,5870,707.2289157,7.528851438,411,69.75130133,,,,,,
2006,310041304,Springfield Lakes,4969,468.7735849,28.96444329,1116,0,,,,,,
2006,311011305,Beaudesert,11314,29.97086093,2.268824008,251,13.40082189,,,,,,
2006,311021306,Beenleigh,8337,43.48982786,0.797968807,66,6.884615385,,,,,,
2006,311021307,Eagleby,9379,4.341727618,3.088590899,281,11.85450209,,,,,,
2006,311021308,Edens Landing - Holmview,6128,18.46339259,3.917246057,231,19.15224577,,,,,,
2006,311021309,Mount Warren Park,6029,73.88480392,2.255766621,133,9.737895886,,,,,,
2006,311021310,Wolffdene - Bahrs Scrub,5035,137.1934605,2.337398374,115,20.94643286,,,,,,
2006,311031311,Boronia Heights - Park Ridge,11670,1458.75,3.420772776,386,5.305901462,,,,,,
2006,311031312,Browns Plains,5636,761.6216216,2.88426433,158,1.29403307,,,,,,
2006,311031313,Chambers Flat - Logan Reserve,3760,379.7979798,3.752759382,136,16.48079306,,,,,,
2006,311031314,Crestmead,10449,885.5084746,4.063340305,408,14.49704142,,,,,,
2006,311031315,Greenbank Military Camp,0,0,0,0,0,,,,,,
2006,311031316,Hillcrest,7261,2135.588235,-0.219870826,-16,1.694677871,,,,,,
2006,311031317,Marsden,9346,1988.510638,4.110504623,369,10.12136208,,,,,,
2006,311031318,Munruben - Park Ridge South,4811,943.3333333,0.501357844,24,7.412368832,,,,,,
2006,311031319,Regents Park - Heritage Park,14579,1487.653061,2.70517788,384,18.48029256,,,,,,
2006,311041320,Greenbank,9438,118.8664987,3.396143734,310,36.15118292,,,,,,
2006,311041321,Jimboomba,16733,18592.22222,3.411408442,552,29.15251621,,,,,,
2006,311041322,Logan Village,5831,747.5641026,1.355814358,78,10.62416999,,,,,,
2006,311051323,Bethania - Waterford,5974,979.3442623,5.231636428,297,15.15034695,,,,,,
2006,311051324,Cornubia - Carbrook,8166,1601.176471,1.833146278,147,9.214925772,,,,,,
2006,311051325,Loganholme - Tanah Merah,10263,1655.322581,0.078010726,8,6.341311781,,,,,,
2006,311051326,Loganlea,8554,756.9911504,2.186118743,183,21.38498652,,,,,,
2006,311051327,Shailer Park,11583,1331.37931,0.783085356,90,5.328726016,,,,,,
2006,311051328,Waterford West,6202,202.019544,2.716131169,164,10.21858895,,,,,,
2006,311061329,Daisy Hill,6234,426.9863014,0.080269706,5,-0.526567736,,,,,,
2006,311061330,Kingston (Qld.),9676,2845.882353,0.686784599,66,3.50877193,,,,,,
2006,311061331,Logan Central,6174,1815.882353,1.830776843,111,8.468025299,,,,,,
2006,311061332,Rochedale South - Priestdale,15482,2497.096774,0.630484238,97,1.929027586,,,,,,
2006,311061333,Slacks Creek,10134,3269.032258,0.495834986,50,1.644934804,,,,,,
2006,311061334,Springwood,9359,3342.5,0.042757883,4,-0.287662476,,,,,,
2006,311061335,Underwood,4680,525.8426966,5.476673428,243,45.52238806,,,,,,
2006,311061336,Woodridge,12213,2105.689655,1.084257573,131,4.020100503,,,,,,
2006,313011362,Beachmere - Sandstone Point,11495,6386.111111,4.919678715,539,23.54901118,,,,,,
2006,313011363,Bribie Island,16194,7711.428571,2.325287502,368,10.84947635,,,,,,
2006,313021364,Burpengary - East,3572,1786,2.761795167,96,26.04093155,,,,,,
2006,313021365,Caboolture,18229,9594.210526,2.762275213,490,12.79623786,,,,,,
2006,313021366,Caboolture - South,13236,3892.941176,2.580795164,333,15.14571553,,,,,,
2006,313021367,Elimbah,3458,388.5393258,3.347280335,112,26.80601393,,,,,,
2006,313021368,Morayfield - East,6098,1487.317073,3.795744681,223,24.83111566,,,,,,
2006,313021369,Wamuran,3227,322.7,2.868983105,90,18.5525349,,,,,,
2006,313031370,Kilcoy,4317,616.7142857,1.792030182,76,7.148175726,,,,,,
2006,313031371,Woodford - D`Aguilar,6323,972.7692308,4.236729311,257,12.95105395,,,,,,
2006,313041372,Burpengary,12121,841.7361111,1.498911405,179,6.567610339,,,,,,
2006,313041373,Deception Bay,20717,4062.156863,2.215314782,449,23.03717781,,,,,,
2006,313041374,Morayfield,4827,861.9642857,3.317636986,155,14.62835431,,,,,,
2006,313041375,Narangba,12886,4772.592593,6.223724343,755,60.45324368,,,,,,
2006,313041376,Upper Caboolture,2603,591.5909091,2.966772152,75,20.23094688,,,,,,
2006,313051377,Clontarf,7703,1711.777778,-0.258966723,-20,-1.984985367,,,,,,
2006,313051378,Margate - Woody Point,10739,2237.291667,0.684417776,73,1.234917044,,,,,,
2006,313051379,Redcliffe,9008,1098.536585,0.997869716,89,9.214354995,,,,,,
2006,313051380,Rothwell - Kippa-Ring,14153,2721.730769,1.84945308,257,11.33574575,,,,,,
2006,313051542,Scarborough - Newport - Moreton Island,10949,3041.388889,1.927015453,207,8.923597294,,,,,,
2006,314011382,Albany Creek,16363,7437.727273,1.231130908,199,8.056527769,,,,,,
2006,314011383,Cashmere,10741,7672.142857,8.254384197,819,62.32431616,,,,,,
2006,314011384,Dayboro,6773,1881.388889,3.689528475,241,21.94814548,,,,,,
2006,314011385,Eatons Hill,7431,1218.196721,2.383576743,173,37.91759465,,,,,,
2006,314011386,The Hills District,22782,6700.588235,0.101058922,23,3.545132261,,,,,,
2006,314011387,Samford Valley,10284,2337.272727,2.788605697,279,20.12615349,,,,,,
2006,314021388,Dakabin - Kallangur,17309,2339.054054,2.650931088,447,9.877483654,,,,,,
2006,314021389,Murrumba Downs - Griffin,8457,3020.357143,3.970985985,323,44.81164384,,,,,,
2006,314021390,North Lakes - Mango Hill,9157,1476.935484,14.92218876,1189,248.4398782,,,,,,
2006,314031391,Bray Park,9244,1848.8,1.082558775,99,3.043139003,,,,,,
2006,314031392,Lawnton,5754,1085.660377,1.696712619,96,7.23071189,,,,,,
2006,314031393,Petrie,8799,2315.526316,0.23923445,21,11.52091255,,,,,,
2006,314031394,Strathpine - Brendale,11339,5154.090909,0.070602771,8,2.079582283,,,,,,
2006,306011138,Brinsmead,5204,69.2942743,3.151635282,159,24.1116146,,,,,,
2006,306011139,Clifton Beach - Kewarra Beach,8289,1151.25,8.836659664,673,27.15140359,,,,,,
2006,306011140,Freshwater - Stratford,3672,264.1726619,0.465116279,17,9.12332838,,,,,,
2006,306011141,Redlynch,9435,1292.465753,4.914933837,442,38.54625551,,,,,,
2006,306011142,Trinity Beach - Smithfield,8240,37.06702654,5.222832333,409,8.52100619,,,,,,
2006,306011143,Yorkeys Knob - Machans Beach,6089,122.7620968,0.611368143,37,2.147290723,,,,,,
2006,306021144,Bentley Park,5624,921.9672131,6.798328902,358,18.95093063,,,,,,
2006,306021145,Cairns City,8504,895.1578947,4.164625184,340,23.44317027,,,,,,
2006,306021146,Earlville - Bayview Heights,8376,680.9756098,1.110574602,92,4.896681277,,,,,,
2006,306021147,Edmonton,8266,744.6846847,5.974358974,466,27.13011381,,,,,,
2006,306021148,Gordonvale - Trinity,6927,368.4574468,2.228453365,151,8.846637335,,,,,,
2006,306021149,Kanimbla - Mooroobool,8845,57.13824289,4.390416617,372,16.50421496,,,,,,
2006,306021150,Lamb Range,0,0,0,0,0,,,,,,
2006,306021151,Manoora,5830,368.9873418,1.004851005,58,6.620336503,,,,,,
2006,306021152,Manunda,5260,956.3636364,1.898488958,98,7.434640523,,,,,,
2006,306021153,Mount Sheridan,7346,1288.77193,8.878019861,599,35.56006643,,,,,,
2006,306021154,Westcourt - Bungalow,5703,2.44344473,2.277618364,127,4.164383562,,,,,,
2006,306021155,White Rock,3986,117.5811209,2.336328626,91,10.26279391,,,,,,
2006,306021156,Whitfield - Edge Hill,8382,11.18345564,0.515649358,43,3.699121613,,,,,,
2006,306021157,Woree,4225,269.1082803,0.094764274,4,-1.285046729,,,,,,
2006,306031158,Babinda,4356,22.31557377,1.562135696,67,1.491146319,,,,,,
2006,306031159,Innisfail,9664,2.66424062,-1.608633679,-158,-0.565901842,,,,,,
2006,306031160,Johnstone,7727,92.20763723,-2.963707146,-236,-4.309597523,,,,,,
2006,306031161,Tully,10496,337.4919614,-2.080417949,-223,-5.322027783,,,,,,
2006,306031162,Wooroonooran,0,0,0,0,0,,,,,,
2006,306031163,Yarrabah,2468,53.65217391,2.406639004,58,10.37567084,,,,,,
2006,306041164,Daintree,6126,375.8282209,0.822909809,50,3.252991741,,,,,,
2006,306041165,Port Douglas,4361,8.30824919,1.749883341,75,1.63132137,,,,,,
2006,306051166,Atherton,9564,227.1733967,3.127021781,290,8.1655734,,,,,,
2006,306051167,Herberton,5542,102.2509225,1.297751782,71,5.844155844,,,,,,
2006,306051168,Kuranda,3785,1.318034614,0.185283219,7,2.881217722,,,,,,
2006,306051169,Malanda - Yungaburra,8122,41.67265264,0.073928043,6,3.915046059,,,,,,
2006,306051170,Mareeba,9349,3.186543509,1.520251927,140,5.04494382,,,,,,
2006,307011171,Balonne,4754,22.68129771,-2.54202542,-124,-13.13721908,,,,,,
2006,307011172,Chinchilla,5860,46.84252598,1.877607789,108,3.223533556,,,,,,
2006,307011173,Goondiwindi,6219,1.859248408,0.810504134,50,5.891367274,,,,,,
2006,307011174,Inglewood - Waggamba,4126,67.08943089,-0.217654172,-9,-4.66728281,,,,,,
2006,307011175,Miles - Wandoan,3909,38.51231527,1.269430052,49,-0.204237937,,,,,,
2006,307011176,Roma,6719,277.6446281,1.052789893,70,2.190114068,,,,,,
2006,307011177,Roma Region,5893,121.7561983,0.700615174,41,1.726221302,,,,,,
2006,307011178,Tara,4000,0.740480201,-0.0999001,-4,-1.526341704,,,,,,
2006,307021179,Crows Nest - Rosalie,8075,375.5813953,1.317440402,105,3.978882307,,,,,,
2006,307021180,Jondaryan,7296,0.524028758,0.13724952,10,2.702702703,,,,,,
2006,307021181,Millmerran,3161,9.798512089,-0.503619767,-16,-7.383533548,,,,,,
2006,307021182,Pittsworth,5178,0.104137547,0.329393528,17,4.945277665,,,,,,
2006,307021183,Wambo,15309,198.3031088,0.823234984,125,1.985210845,,,,,,
2006,307031184,Clifton - Greenmount,4127,0.918090408,2.254707631,91,9.760638298,,,,,,
2006,307031185,Southern Downs - East,3889,27.15782123,1.620067938,62,3.375863902,,,,,,
2006,307031186,Southern Downs - West,4037,0.220141562,1.687657431,67,5.597698143,,,,,,
2006,307031187,Stanthorpe,5240,31.35846798,0.325483439,17,3.618746292,,,,,,
2006,307031188,Stanthorpe Region,5148,1.027339852,0.921387963,47,0.409596255,,,,,,
2006,307031189,Warwick,14170,51.60233066,1.511569597,211,6.031128405,,,,,,
2006,308011190,Central Highlands - East,7858,1.288576957,1.184651043,92,4.717484009,,,,,,
2006,308011191,Central Highlands - West,8598,2.621101729,1.463299504,124,6.727904667,,,,,,
2006,308011192,Emerald,11695,1.734519837,3.166901905,359,16.54210264,,,,,,
2006,308031205,Berserker,7311,1.334124088,0.952775476,69,3.189837685,,,,,,
2006,308031206,Bouldercombe,1875,9.027443428,-2.139874739,-41,-13.2346136,,,,,,
2006,308031207,Emu Park,3848,0.414896599,1.798941799,68,13.37654685,,,,,,
2006,308031208,Frenchville - Mount Archer,9455,1.141411946,1.296335976,121,4.845863828,,,,,,
2006,308031209,Glenlee - Rockyview,4214,0.575462938,5.165959571,207,17.34892788,,,,,,
2006,308031210,Gracemere,6206,89.42363112,5.868304333,344,28.75518672,,,,,,
2006,308031211,Lakes Creek,5046,0.254705695,0.859484309,43,2.811735941,,,,,,
2006,308031212,Mount Morgan,3042,16.86252772,0.561983471,17,5.368895047,,,,,,
2006,308031213,Norman Gardens,8115,0.678194157,2.397476341,190,16.21079765,,,,,,
2006,308031214,Park Avenue,5678,62.94900222,0.620237462,35,2.306306306,,,,,,
2006,308031215,Parkhurst - Kawana,6438,1.11656463,2.532250358,159,8.658227848,,,,,,
2006,308031216,Rockhampton - West,6134,1.208003466,0.245138094,15,-0.920691326,,,,,,
2006,308031217,Rockhampton City,3643,35.64579256,0.914127424,33,0.468836183,,,,,,
2006,308031218,Rockhampton Region - East,2947,38.77631579,0.993831391,29,8.027859238,,,,,,
2006,308031219,Rockhampton Region - North,4292,68.672,1.657981999,70,10.53309297,,,,,,
2006,308031220,Rockhampton Region - West,2639,0.293858917,-0.452659374,-12,-2.977941176,,,,,,
2006,308031221,Shoalwater Bay,11,0.495495495,0,0,0,,,,,,
2006,308031222,The Range - Allenstown,8622,1267.941176,0.536380597,46,0.185916802,,,,,,
2006,308031223,Yeppoon,14231,638.161435,2.996308895,414,16.11455614,,,,,,
2006,308041528,Banana,9234,421.6438356,0.435066348,40,-6.405838232,,,,,,
2006,308041529,Biloela,5792,919.3650794,1.276446931,73,2.187720536,,,,,,
2006,308051530,Agnes Water - Miriam Vale,5267,1423.513514,4.628526023,233,19.75898136,,,,,,
2006,308051531,Boyne Island - Tannum Sands,8956,276.4197531,3.179723502,276,14.04558767,,,,,,
2006,308051532,Callemondah,36,3.6,2.857142857,1,5.882352941,,,,,,
2006,308051533,Clinton - New Auckland,10244,819.52,3.936688312,388,27.92207792,,,,,,
2006,308051534,Gladstone,6003,272.8636364,1.333558406,79,6.153846154,,,,,,
2006,308051535,Gladstone Hinterland,8021,786.372549,3.898963731,301,15.37686997,,,,,,
2006,308051536,Kin Kora - Sun Valley,4042,259.1025641,1.685534591,67,10.22634306,,,,,,
2006,308051537,South Trees,0,0,0,0,0,,,,,,
2006,308051538,Telina - Toolooa,4387,100.389016,2.308768657,99,10.25383262,,,,,,
2006,308051539,West Gladstone,5095,385.9848485,0.39408867,20,3.284005676,,,,,,
2006,309011224,Broadbeach Waters,7920,109.2413793,0.699300699,55,2.114492006,,,,,,
2006,309011225,Burleigh Heads,7954,994.25,3.338963232,257,8.276613123,,,,,,
2006,309011226,Burleigh Waters,13151,221.7706577,0.213365846,28,1.325217659,,,,,,
2006,309011227,Mermaid Beach - Broadbeach,10023,1495.970149,1.273113065,126,10.05819699,,,,,,
2006,309011228,Mermaid Waters,12185,1160.47619,0.461703356,56,2.197433532,,,,,,
2006,309011229,Miami,6476,374.3352601,1.648092921,105,9.576988156,,,,,,
2006,309021230,Coolangatta,5079,677.2,2.152051488,107,12.54154664,,,,,,
2006,309021231,Currumbin - Tugun,10038,1394.166667,1.588908005,157,7.415730337,,,,,,
2006,309021232,Currumbin Waters,9150,2287.5,0.142278647,13,2.120535714,,,,,,
2006,309021233,Elanora,12078,390.8737864,0.17417268,21,11.79192892,,,,,,
2006,309021234,Palm Beach,14017,1103.700787,1.410794386,195,7.624385749,,,,,,
2006,309031235,Arundel,9679,317.3442623,0.207060772,20,25.24585921,,,,,,
2006,309031236,Biggera Waters,5584,259.7209302,4.863849765,259,11.85897436,,,,,,
2006,309031237,Coombabah,9563,1875.098039,1.110171284,105,5.377410468,,,,,,
2006,309031238,Labrador,15940,4427.777778,1.206349206,190,9.915873673,,,,,,
2006,309031239,Paradise Point - Hollywell,7998,221.5512465,4.032258065,310,14.22450728,,,,,,
2006,309031240,Runaway Bay,8802,21.65313653,-0.733055148,-65,-1.861969004,,,,,,
2006,309041241,Guanaba - Springbrook,3989,21.38873995,1.346544715,53,11.11420613,,,,,,
2006,309041242,Tamborine - Canungra,12498,229.7426471,1.924645245,236,19.05124786,,,,,,
2006,309051243,Currumbin Valley - Tallebudgera,6575,165.201005,1.591470952,103,12.06749616,,,,,,
2006,309051244,Mudgeeraba - Bonogin,16497,30.35326587,3.003246753,481,13.14038818,,,,,,
2006,309051245,Reedy Creek - Andrews,4792,126.7724868,5.573914959,253,37.46414228,,,,,,
2006,309061246,Carrara,11245,41.94330474,1.718679331,190,14.13926106,,,,,,
2006,309061247,Highland Park,8379,60.28057554,1.909511068,157,10.07619548,,,,,,
2006,309061248,Nerang - Mount Nathan,17923,4.537353485,1.191282746,211,16.80026067,,,,,,
2006,309061249,Pacific Pines - Gaven,11460,454.7619048,12.64006291,1286,123.0874051,,,,,,
2006,309061250,Worongary - Tallai,7566,3.821598141,1.298701299,97,6.713681241,,,,,,
2006,309071251,Coomera,4134,65.30805687,16.15622366,575,98.84559885,,,,,,
2006,309071252,Helensvale,15198,12.32403503,1.665663255,249,11.65968702,,,,,,
2006,309071253,Hope Island,5651,147.1614583,7.290677805,384,46.62688116,,,,,,
2006,309071254,Jacobs Well - Alberton,3035,124.8971193,2.707275804,80,21.01275917,,,,,,
2006,309071255,Ormeau - Yatala,10987,12.09622371,8.470727614,858,67.74045802,,,,,,
2006,309071256,Oxenford - Maudsland,11680,61.63588391,5.083220873,565,39.66280043,,,,,,
2006,309071257,Pimpama,1728,17.22831505,5.301645338,87,16.36363636,,,,,,
2006,309071258,Upper Coomera - Willow Vale,14778,1572.12766,18.19563305,2275,96.8038354,,,,,,
2006,309081259,Clear Island Waters,4281,147.6206897,1.855817273,78,13.22401481,,,,,,
2006,309081260,Merrimac,5881,691.8823529,2.760789796,158,17.54947032,,,,,,
2006,309081261,Robina,19959,354.5115453,3.056746011,592,43.20872498,,,,,,
2006,309081262,Varsity Lakes,12192,0.52962181,4.967714163,577,74.94619027,,,,,,
2006,309091263,Ashmore,11980,32.04065258,0.528656541,63,1.199526947,,,,,,
2006,309091264,Molendinar,5788,1.070009058,6.651925557,361,60.42128603,,,,,,
2006,309091265,Parkwood,8805,1.947707213,0.571102227,50,2.039633793,,,,,,
2006,309091540,Southport - North,10028,248.8337469,6.251324433,590,15.51664555,,,,,,
2006,309091541,Southport - South,14972,3.245117801,2.843797225,414,7.580656751,,,,,,
2006,309101267,Benowa,7583,4.578829781,1.052771855,79,12.8254724,,,,,,
2006,309101268,Bundall,4290,1.815873016,0.397846946,17,2.435530086,,,,,,
2006,309101269,Main Beach,3536,1.794104216,0.312056738,11,4.584442473,,,,,,
2006,309101270,Surfers Paradise,19526,5.685583671,3.012397784,571,17.82524741,,,,,,
2006,312011337,Bowen,8518,2839.333333,1.284185493,108,5.682382134,,,,,,
2006,312011338,Broadsound - Nebo,9593,2459.74359,2.885027885,269,14.31124881,,,,,,
2006,312011339,Clermont,3212,3568.888889,-1.351351351,-44,-1.773700306,,,,,,
2006,312011340,Collinsville,4156,966.5116279,0.28957529,12,1.094624179,,,,,,
2006,312011341,Moranbah,7567,3290,5.024288688,362,16.29014907,,,,,,
2006,312021342,Andergrove - Beaconsfield,14349,4348.181818,3.520669504,488,12.64719736,,,,,,
2006,312021343,East Mackay,3771,2514,2.640174197,97,15.00457457,,,,,,
2006,312021344,Eimeo - Rural View,7301,4867.333333,6.258186581,430,34.63027844,,,,,,
2006,312021345,Eungella Hinterland,0,0,0,0,0,,,,,,
2006,312021346,Mackay,3917,3013.076923,3.432796409,130,15.30762437,,,,,,
2006,312021347,Mackay Harbour,396,92.09302326,13.14285714,46,371.4285714,,,,,,
2006,312021348,Mount Pleasant - Glenella,9485,2634.722222,7.393568841,653,41.20887301,,,,,,
2006,312021349,North Mackay,6670,2668,5.487901313,347,17.86534723,,,,,,
2006,312021350,Ooralea - Bakers Creek,3260,1304,2.677165354,85,10.35883548,,,,,,
2006,312021351,Pioneer Valley,5345,2138,4.028804982,207,6.964178507,,,,,,
2006,312021352,Sarina,10969,5484.5,2.898686679,309,14.02286902,,,,,,
2006,312021353,Seaforth - Calen,8050,1712.765957,2.757212152,216,13.71662664,,,,,,
2006,312021354,Shoal Point - Bucasia,4583,2412.105263,4.420141262,194,33.7711617,,,,,,
2006,312021355,Slade Point,3951,1067.837838,1.177976953,46,4.468535167,,,,,,
2006,312021356,South Mackay,7234,1418.431373,0.625956322,45,0.556018905,,,,,,
2006,312021357,Walkerston - Eton,7849,6037.692308,3.562475261,270,13.44124874,,,,,,
2006,312021358,West Mackay,6437,1693.947368,1.626144616,103,6.063601911,,,,,,
2006,312031359,Airlie - Whitsundays,9804,830.8474576,4.29787234,404,19.67773438,,,,,,
2006,312031360,Cape Conway,0,0,0,0,0,,,,,,
2006,312031361,Proserpine,7777,3888.5,1.633559854,125,10.57870041,,,,,,
2006,315011395,Aurukun,1089,311.1428571,-0.819672131,-9,1.396648045,,,,,,
2006,315011396,Cape York,6451,1897.352941,-0.416795307,-27,-1.436210848,,,,,,
2006,315011397,Croydon - Etheridge,1133,314.7222222,-1.819757366,-21,-11.4151681,,,,,,
2006,315011398,Kowanyama - Pormpuraaw,1684,366.0869565,0.777977259,13,4.143475572,,,,,,
2006,315011399,Northern Peninsula,2063,327.4603175,-0.338164251,-7,0.389294404,,,,,,
2006,315011400,Tablelands,5619,1101.764706,0.952209845,53,1.316263974,,,,,,
2006,315011401,Torres,3373,911.6216216,-3.102556737,-108,-4.474653073,,,,,,
2006,315011402,Torres Strait Islands,4548,988.6956522,1.404682274,63,7.163053723,,,,,,
2006,315011403,Weipa,2902,1116.153846,6.651966189,181,36.18019709,,,,,,
2006,315021404,Carpentaria,4726,1050.222222,-1.315514721,-63,-3.649337411,,,,,,
2006,315021405,Mount Isa,19823,5506.388889,0.834223511,164,-1.773945791,,,,,,
2006,315021406,Mount Isa Region,3799,1026.756757,-0.964546403,-37,-11.97868397,,,,,,
2006,315021407,Northern Highlands,3701,822.4444444,-3.191211091,-122,-12.36088089,,,,,,
2006,315031408,Barcaldine - Blackall,5404,1801.333333,-1.476754786,-81,-7.907293797,,,,,,
2006,315031409,Charleville,4692,1173,-1.717637202,-82,-4.943273906,,,,,,
2006,315031410,Far Central West,2518,932.5925926,-2.591876209,-67,-13.91452991,,,,,,
2006,315031411,Far South West,3383,966.5714286,-2.168883748,-75,-8.764832794,,,,,,
2006,315031412,Longreach,4174,1098.421053,-2.567693744,-110,-8.00088164,,,,,,
2006,316011413,Buderim - North,15156,2331.692308,0.979412353,147,8.303558668,,,,,,
2006,316011414,Buderim - South,13688,5475.2,2.940512898,391,23.09352518,,,,,,
2006,316011415,Mountain Creek,6336,1242.352941,1.262585904,79,24.5527816,,,,,,
2006,316011416,Sippy Downs,7027,1277.636364,7.298824248,478,115.8169533,,,,,,
2006,316021417,Aroona - Currimundi,9929,1091.098901,-0.130758399,-13,11.22437549,,,,,,
2006,316021418,Buddina - Minyama,6463,2308.214286,1.428123038,91,6.020341207,,,,,,
2006,316021419,Caloundra - Kings Beach,5776,534.8148148,3.364352183,188,10.651341,,,,,,
2006,316021420,Caloundra - West,10022,288.8184438,9.350791053,857,83.11712041,,,,,,
2006,316021421,Golden Beach - Pelican Waters,9044,110.5623472,3.870449064,337,41.11405836,,,,,,
2006,316021422,Moffat Beach - Battery Hill,7802,780.2,0.141188551,11,3.48852633,,,,,,
2006,316021423,Parrearra - Warana,8399,3230.384615,5.754218081,457,45.51282051,,,,,,
2006,316021424,Wurtulla - Birtinya,5526,877.1428571,0.674075424,37,-0.450369303,,,,,,
2006,316031425,Coolum Beach,12360,5885.714286,2.72606383,328,14.6567718,,,,,,
2006,316031426,Marcoola - Mudjimba,9412,804.4444444,5.33855624,477,37.42152139,,,,,,
2006,316031427,Maroochydore - Kuluin,16373,1375.882353,1.651455889,266,9.745961526,,,,,,
2006,316031428,Mooloolaba - Alexandra Headland,11081,1075.825243,1.251827485,137,5.282660333,,,,,,
2006,316051434,Noosa Heads,3816,214.3820225,-0.156985871,-6,0.819022457,,,,,,
2006,316051435,Noosaville,7353,356.9417476,-0.365853659,-27,10.47175481,,,,,,
2006,316051437,Sunshine Beach,6724,505.5639098,0.523247122,35,5.177537932,,,,,,
2006,316051438,Tewantin,10252,3203.75,-0.417678485,-43,8.728391134,,,,,,
2006,316051543,Peregian Beach - Marcus Beach,3585,1195,0.673967987,24,5.008787346,,,,,,
2006,316051544,Peregian Springs,1662,191.0344828,46.43171806,527,1397.297297,,,,,,
2006,316061439,Beerwah,5651,2568.636364,4.223533751,229,17.82735613,,,,,,
2006,316061440,Caloundra Hinterland,7796,4103.157895,0.308800823,24,6.154684096,,,,,,
2006,316061441,Glass House Mountains,4826,635,1.493165089,71,11.37779829,,,,,,
2006,316061442,Landsborough,8673,1294.477612,2.882562278,243,19.66059603,,,,,,
2006,316061443,Maroochy Hinterland,6087,707.7906977,1.517678452,91,10.89451631,,,,,,
2006,316061444,Palmwoods,9661,149.5510836,3.23787134,303,19.83378814,,,,,,
2006,316071545,Bli Bli,6289,1084.310345,2.360026042,145,11.66548295,,,,,,
2006,316071546,Diddillibah - Rosemount,3314,283.2478632,1.469687691,48,9.300791557,,,,,,
2006,316071547,Eumundi - Yandina,8803,2047.209302,2.443849645,210,14.30982989,,,,,,
2006,316071548,Nambour,16502,2200.266667,1.463354648,238,7.427901829,,,,,,
2006,316081549,Noosa Hinterland,19348,4719.02439,2.942271881,553,19.99503845,,,,,,
2006,317011445,Cambooya - Wyreema,4964,557.752809,4.461279461,212,24.81770179,,,,,,
